<<<<<<< HEAD
"Product ID","Product Name","Line Item Quantity","Product SKU","Product Categories"
6842,"ใบกะเพรา (100 กรัม)",6,VB0061,ผัก,9.6
7459,"ใบมะกรูด (1000 กรัม)",1,VB0710,ผัก,14.39
6844,"ใบโหระพา (100 กรัม)",6,VB0081,ผัก,9.6
6823,"ปังสังขยา ตรา ชฎา (300 กรัม)",4,DTF0150,ขนม,33.32
7910,"กุนเชียงเชือกแดง (450 กรัม)",1,IF0920,วัตถุดิบ,7.09
6921,"สะตอแกะ (100 กรัม)",10,VB0951,ผัก,30.5
6859,"มะเขือพวง (100 กรัม)",10,VB0261,ผัก,11.6
6842,"ใบกะเพรา (100 กรัม)",10,VB0061,ผัก,16
6844,"ใบโหระพา (100 กรัม)",10,VB0081,ผัก,16
6843,"ใบแมงลัก (100 กรัม)",10,VB0071,ผัก,16
6874,"ชะอม(กำใหญ่) (100 กรัม)",10,VB0411,ผัก,13.4
7002,"กระชายหัว (200 กรัม)",15,VB0382,ผัก,33.45
7564,"ทุเรียนแกะหมอนทอง (ลังใหญ่) (12000 กรัม)",1,FT0012,ผลไม้,372
7990,"ทุเรียนหมอนทองลูก (10000 กรัม)",2,FT0480,ผลไม้,310
7687,"ปัง 85 (350 กรัม)",20,DTF0800,ขนม,99.8
8022,"เส้นบะหมี่ไข่ ตราไก่ (เส้นกลม) (500 กรัม)",6,IF0840,วัตถุดิบ,28.08
8023,"เส้นใหญ่ตราดอกบัว ถุงเล็ก (500 กรัม)",6,IF0895,วัตถุดิบ,28.08
7917,"ปลาส้มวาสนา (500 กรัม)",10,IF0560,วัตถุดิบ,74.3
7552,"หมูยอปึงหงี่เชียง (290 กรัม)",20,MSF0350,ลูกชิ้นไส้กรอก,98.4
7938,"แหนมดอนเมือง ตุ้มใหญ่ 10 เม็ด (350 กรัม)",10,IF0600,วัตถุดิบ,70.2
6901,"ใบมะกรูด (100 กรัม)",10,VB0711,ผัก,15.8
6863,"พริกไทยอ่อน (100 กรัม)",15,VB0301,ผัก,21.45
7725,"โรตีสายไหม (250 กรัม)",10,DTF1150,ขนม,36.5
7710,"ซาลาเปาวราภรณ์-หมูสับ 1Pcs (100 กรัม)",10,RF0390,อาหารพร้อมทาน,18.1
6996,"ผักบุ้งไทย (200 กรัม)",10,VB0322,ผัก,20.8
6971,"ผักบุ้งจีน (200 กรัม)",20,VB0052,ผัก,42.4
8294,"รสดี รสหมู/ไก่ ยกลัง ซอง 450 กรัม (1150 กรัม)",1,FIF0290,เครื่องปรุง,121.13
7562,"ทุเรียนแกะหมอนทอง (ลังเล็ก) (6000 กรัม)",1,FT0011,ผลไม้,186
8031,"กล้วยน้ำว้า (650 กรัม)",5,FT0230,ผลไม้,44.45
6901,"ใบมะกรูด (100 กรัม)",10,VB0711,ผัก,15.8
6823,"ปังสังขยา ตรา ชฎา (300 กรัม)",6,DTF0150,ขนม,49.98
7687,"ปัง 85 (350 กรัม)",12,DTF0800,ขนม,59.88
7998,"ห่อหมกเฉียบ (1200 กรัม)",10,RF1330,อาหารพร้อมทาน,198.3
7539,"ไส้กรอกแดง แหลมทอง (1000 กรัม)",4,MSF0070,ลูกชิ้นไส้กรอก,54.88
7725,"โรตีสายไหม (250 กรัม)",6,DTF1150,ขนม,21.9
6921,"สะตอแกะ (100 กรัม)",10,VB0951,ผัก,30.5
6844,"ใบโหระพา (100 กรัม)",10,VB0081,ผัก,16
6842,"ใบกะเพรา (100 กรัม)",10,VB0061,ผัก,16
7683,"Cp ชีสไบท์ (150 กรัม)",5,MSF0760,ลูกชิ้นไส้กรอก,12.9
7694,"ลูกชิ้นปลาระเบิดนีโม่ ถุงเล็ก (500 กรัม)",5,MSF0135,ลูกชิ้นไส้กรอก,31.2
7628,"โบโลน่าพริก (150 กรัม)",5,MSF0210,ลูกชิ้นไส้กรอก,14.95
7689,"ไส้กรอกแดง แหลมทอง (เล็ก) (500 กรัม)",5,MSF0075,ลูกชิ้นไส้กรอก,49.75
6825,"ปังเว้ยเฮ้ยทุกไส้ (150 กรัม)",15,DTF0170,ขนม,36.75
8302,"ยูโรคัดตาร์ดเค้ก (220 กรัม)",6,DTF0930,ขนม,24.3
8053,"CP เลือดหมูก้อน (400 กรัม)",5,IF0540,วัตถุดิบ,25.1
8027,"ปลาทูหอม (500 กรัม)",5,IF0640,วัตถุดิบ,14.75
7917,"ปลาส้มวาสนา (500 กรัม)",5,IF0560,วัตถุดิบ,37.15
7923,"หมึกกรอบเย็นตาโฟ(หั่น) (500 กรัม)",5,IF0110,วัตถุดิบ,49.05
7794,"เลือดไก่ (350 กรัม)",5,IF0580,วัตถุดิบ,20.2
8022,"เส้นบะหมี่ไข่ ตราไก่ (เส้นกลม) (500 กรัม)",5,IF0840,วัตถุดิบ,23.4
8036,"เส้นเล็กตราดอกบัว (500 กรัม)",5,IF0820,วัตถุดิบ,19.75
8023,"เส้นใหญ่ตราดอกบัว ถุงเล็ก (500 กรัม)",5,IF0895,วัตถุดิบ,23.4
8014,"ดักแด้สดฟรีซ ถุงเล็ก (500 กรัม)",5,EF0055,อิสาน,39.75
7562,"ทุเรียนแกะหมอนทอง (ลังเล็ก) (6000 กรัม)",1,FT0011,ผลไม้,186
6769,"มะม่วงน้ำดอกไม้ (1000 กรัม)",6,FT0090,ผลไม้,78.84
8278,"กระท้อน (1000 กรัม)",3,FT0120,ผลไม้,37.26
6871,"กระชายหัว (100 กรัม)",10,VB0381,ผัก,11.6
6838,"คื่นช่าย (100 กรัม)",10,VB0021,ผัก,15.8
6874,"ชะอม(กำใหญ่) (100 กรัม)",10,VB0411,ผัก,13.4
6925,"ดอกสะเดา (100 กรัม)",10,VB1001,ผัก,20.5
6923,"ตะไคร้ (100 กรัม)",10,VB0971,ผัก,14.9
6852,"ถั่วฝักยาว (100 กรัม)",10,VB0161,ผัก,15.8
6971,"ผักบุ้งจีน (200 กรัม)",5,VB0052,ผัก,10.6
6996,"ผักบุ้งไทย (200 กรัม)",5,VB0322,ผัก,10.4
6995,"พริกขี้หนูสวน (200 กรัม)",5,VB0312,ผัก,16
6855,"พริกจินดาแดง (100 กรัม)",10,VB0211,ผัก,14.3
6956,"พริกลาว (100 กรัม)",10,VB1341,ผัก,13.4
6953,"มะกอกลาว (100 กรัม)",10,VB1301,ผัก,15.8
6930,"มะระขี้นก (100 กรัม)",10,VB1051,ผัก,12.6
7123,"มะละกอดิบ (250 กรัม)",12,VB0193,ผัก,30
7407,"มะระจีน (1000 กรัม)",2,VB0180,ผัก,22.84
6983,"มะเขือเปราะ (200 กรัม)",5,VB0172,ผัก,11.35
6859,"มะเขือพวง (100 กรัม)",10,VB0261,ผัก,11.6
7065,"ยี่หร่า (200 กรัม)",5,VB1032,ผัก,12.4
6843,"ใบแมงลัก (100 กรัม)",10,VB0071,ผัก,16
6844,"ใบโหระพา (100 กรัม)",10,VB0081,ผัก,16
6965,"ใบกะเพราแดง (100 กรัม)",10,VB1451,ผัก,17
7038,"ใบเหลียง (200 กรัม)",5,VB0752,ผัก,12.1
6787,"ลอดช่องวัดเจษ 400 ก (400 กรัม)",5,DTF0210,ขนม,36.2
8342,"มะพร้าวกะทิ ลูก (800g)",2,FT0130,ผลไม้,24.84
7728,"ก๋วยเตี๋ยวเรือต่อปาก (200 กรัม)",12,RF1200,อาหารแห้ง,31.2
>>>>>>> 34c02f3cca65bb0b1069a7e5990eaf8c4edf85fd
